,STATIONS_ID,Datum,Monat,Jahr,Jahreszeit,MO_TROPENNAECHTE,MO_FROSTTAGE,MO_SOMMERTAGE,MO_HEISSE_TAGE,MO_EISTAGE,MO_TROPENNAECHTE_Monat_mean,MO_FROSTTAGE_Monat_mean,MO_SOMMERTAGE_Monat_mean,MO_HEISSE_TAGE_Monat_mean,MO_EISTAGE_Monat_mean,MO_TROPENNAECHTE_Jahr_sum,MO_FROSTTAGE_Jahr_sum,MO_SOMMERTAGE_Jahr_sum,MO_HEISSE_TAGE_Jahr_sum,MO_EISTAGE_Jahr_sum,MO_TROPENNAECHTE_Jahreszeit_sum,MO_FROSTTAGE_Jahreszeit_sum,MO_SOMMERTAGE_Jahreszeit_sum,MO_HEISSE_TAGE_Jahreszeit_sum,MO_EISTAGE_Jahreszeit_sum,MO_TROPENNAECHTE_Jahreszeit_Jahr_mean,MO_FROSTTAGE_Jahreszeit_Jahr_mean,MO_SOMMERTAGE_Jahreszeit_Jahr_mean,MO_HEISSE_TAGE_Jahreszeit_Jahr_mean,MO_EISTAGE_Jahreszeit_Jahr_mean,Trendlinie_MO_TROPENNAECHTE_MONAT,Trendlinie_MO_FROSTTAGE_MONAT,Trendlinie_MO_SOMMERTAGE_MONAT,Trendlinie_MO_HEISSE_TAGE_MONAT,Trendlinie_MO_EISTAGE_MONAT,Trendlinie_MO_TROPENNAECHTE_Jahr,Trendlinie_MO_FROSTTAGE_Jahr,Trendlinie_MO_SOMMERTAGE_Jahr,Trendlinie_MO_HEISSE_TAGE_Jahr,Trendlinie_MO_EISTAGE_Jahr
19,15963,1956-08-01,8,1956,Sommer,0.0,0.0,2.0,0.0,0.0,0.23404255319148937,0.0,9.638297872340425,2.25531914893617,0.0,0.0,85.0,19.0,1.0,26.0,26.0,0.0,1211.0,281.0,0.0,0.0,0.0,9.0,1.0,0.0,0.00852217018521444,5.427234329858239,1.8850375943941182,0.28836071512982114,1.0438640148271445,0.10622286730050945,64.79097571715135,22.831553678305227,3.5093579477812966,12.442142892088896
20,15963,1956-09-01,9,1956,Herbst,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.74468085106383,0.23404255319148937,0.0,0.0,85.0,19.0,1.0,26.0,0.0,284.0,133.0,11.0,14.0,0.0,10.0,5.0,0.0,0.0,0.00862642955593515,5.42443006835813,1.887972218770432,0.2892172278145745,1.0428770026489123,0.10622286730050945,64.79097571715135,22.831553678305227,3.5093579477812966,12.442142892088896
21,15963,1956-10-01,10,1956,Herbst,0.0,1.0,0.0,0.0,0.0,0.0,0.6382978723404256,0.0851063829787234,0.0,0.0,0.0,85.0,19.0,1.0,26.0,0.0,284.0,133.0,11.0,14.0,0.0,10.0,5.0,0.0,0.0,0.008727325721148736,5.421716266906411,1.8908121778442841,0.29004611105788414,1.0419218295732033,0.10622286730050945,64.79097571715135,22.831553678305227,3.5093579477812966,12.442142892088896
22,15963,1956-11-01,11,1956,Herbst,0.0,9.0,0.0,0.0,0.0,0.0,5.404255319148936,0.0,0.0,0.2978723404255319,0.0,85.0,19.0,1.0,26.0,0.0,284.0,133.0,11.0,14.0,0.0,10.0,5.0,0.0,0.0,0.008831585091869442,5.418912005406301,1.893746802220598,0.2909026237426374,1.040934817394971,0.10622286730050945,64.79097571715135,22.831553678305227,3.5093579477812966,12.442142892088896
23,15963,1956-12-01,12,1956,Winter,0.0,10.0,0.0,0.0,2.0,0.0,11.58695652173913,0.0,0.0,2.282608695652174,0.0,85.0,19.0,1.0,26.0,0.0,1750.0,0.0,0.0,390.0,0.0,56.0,0.0,0.0,26.0,0.008932481257083031,5.416198203954582,1.8965867612944503,0.2917315069859471,1.0399796443192624,0.10622286730050945,64.79097571715135,22.831553678305227,3.5093579477812966,12.442142892088896
24,15963,1957-01-01,1,1957,Winter,0.0,17.0,0.0,0.0,2.0,0.0,13.659574468085106,0.0,0.0,3.893617021276596,1.0,55.0,23.0,10.0,4.0,0.0,1750.0,0.0,0.0,390.0,0.0,36.0,0.0,0.0,4.0,0.009036740627803738,5.413393942454472,1.8995213856707642,0.2925880196707004,1.03899263214103,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
25,15963,1957-02-01,2,1957,Winter,0.0,4.0,0.0,0.0,0.0,0.0,12.23404255319149,0.0,0.0,2.1702127659574466,1.0,55.0,23.0,10.0,4.0,0.0,1750.0,0.0,0.0,390.0,0.0,36.0,0.0,0.0,4.0,0.009140999998524448,5.410589680954363,1.9024560100470782,0.29344453235545376,1.0380056199627976,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
26,15963,1957-03-01,3,1957,Fruehling,0.0,3.0,0.0,0.0,0.0,0.0,7.48936170212766,0.0425531914893617,0.0,0.0851063829787234,1.0,55.0,23.0,10.0,4.0,0.0,494.0,175.0,8.0,4.0,0.0,14.0,0.0,0.0,0.0,0.009235169752723794,5.408056799599425,1.905106638516007,0.2942181567158761,1.037114125092136,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
27,15963,1957-04-01,4,1957,Fruehling,0.0,7.0,0.0,0.0,0.0,0.0,2.7872340425531914,0.425531914893617,0.02127659574468085,0.0,1.0,55.0,23.0,10.0,4.0,0.0,494.0,175.0,8.0,4.0,0.0,14.0,0.0,0.0,0.0,0.009339429123444501,5.405252538099315,1.9080412628923207,0.29507466940062943,1.0361271129139038,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
28,15963,1957-05-01,5,1957,Fruehling,0.0,4.0,0.0,0.0,0.0,0.0,0.23404255319148937,3.25531914893617,0.14893617021276595,0.0,1.0,55.0,23.0,10.0,4.0,0.0,494.0,175.0,8.0,4.0,0.0,14.0,0.0,0.0,0.0,0.00944032528865809,5.402538736647596,1.9108812219661728,0.2959035526439391,1.035171939838195,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
29,15963,1957-06-01,6,1957,Sommer,0.0,0.0,11.0,4.0,0.0,0.06382978723404255,0.0,6.617021276595745,1.1063829787234043,0.0,1.0,55.0,23.0,10.0,4.0,26.0,0.0,1211.0,281.0,0.0,1.0,0.0,22.0,10.0,0.0,0.009544584659378796,5.399734475147486,1.9138158463424868,0.29676006532869237,1.0341849276599626,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
30,15963,1957-07-01,7,1957,Sommer,1.0,0.0,8.0,6.0,0.0,0.2553191489361702,0.0,9.51063829787234,2.617021276595745,0.0,1.0,55.0,23.0,10.0,4.0,26.0,0.0,1211.0,281.0,0.0,1.0,0.0,22.0,10.0,0.0,0.009645480824592385,5.397020673695768,1.916655805416339,0.297588948572002,1.033229754584254,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
31,15963,1957-08-01,8,1957,Sommer,0.0,0.0,3.0,0.0,0.0,0.23404255319148937,0.0,9.638297872340425,2.25531914893617,0.0,1.0,55.0,23.0,10.0,4.0,26.0,0.0,1211.0,281.0,0.0,1.0,0.0,22.0,10.0,0.0,0.009749740195313092,5.394216412195658,1.919590429792653,0.29844546125675536,1.0322427424060217,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
32,15963,1957-09-01,9,1957,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.74468085106383,0.23404255319148937,0.0,1.0,55.0,23.0,10.0,4.0,0.0,284.0,133.0,11.0,14.0,0.0,5.0,1.0,0.0,0.0,0.0098539995660338,5.391412150695548,1.922525054168967,0.2993019739415087,1.0312557302277892,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
33,15963,1957-10-01,10,1957,Herbst,0.0,0.0,0.0,0.0,0.0,0.0,0.6382978723404256,0.0851063829787234,0.0,0.0,1.0,55.0,23.0,10.0,4.0,0.0,284.0,133.0,11.0,14.0,0.0,5.0,1.0,0.0,0.0,0.009954895731247387,5.388698349243829,1.925365013242819,0.30013085718481836,1.0303005571520805,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
34,15963,1957-11-01,11,1957,Herbst,0.0,5.0,0.0,0.0,0.0,0.0,5.404255319148936,0.0,0.0,0.2978723404255319,1.0,55.0,23.0,10.0,4.0,0.0,284.0,133.0,11.0,14.0,0.0,5.0,1.0,0.0,0.0,0.010059155101968094,5.385894087743719,1.9282996376191328,0.30098736986957164,1.0293135449738482,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
35,15963,1957-12-01,12,1957,Winter,0.0,15.0,0.0,0.0,2.0,0.0,11.58695652173913,0.0,0.0,2.282608695652174,1.0,55.0,23.0,10.0,4.0,0.0,1750.0,0.0,0.0,390.0,0.0,36.0,0.0,0.0,4.0,0.010160051267181683,5.383180286292001,1.9311395966929852,0.3018162531128813,1.0283583718981393,0.12068037639230766,64.4010176291199,23.233076208026773,3.6273096430143994,12.305093038046891
36,15963,1958-01-01,1,1958,Winter,0.0,19.0,0.0,0.0,0.0,0.0,13.659574468085106,0.0,0.0,3.893617021276596,0.0,74.0,33.0,2.0,1.0,0.0,1750.0,0.0,0.0,390.0,0.0,45.0,0.0,0.0,1.0,0.01026431063790239,5.380376024791891,1.934074221069299,0.30267276579763464,1.027371359719907,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
37,15963,1958-02-01,2,1958,Winter,0.0,16.0,0.0,0.0,1.0,0.0,12.23404255319149,0.0,0.0,2.1702127659574466,0.0,74.0,33.0,2.0,1.0,0.0,1750.0,0.0,0.0,390.0,0.0,45.0,0.0,0.0,1.0,0.010368570008623098,5.377571763291781,1.937008845445613,0.303529278482388,1.0263843475416747,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
38,15963,1958-03-01,3,1958,Fruehling,0.0,20.0,0.0,0.0,0.0,0.0,7.48936170212766,0.0425531914893617,0.0,0.0851063829787234,0.0,74.0,33.0,2.0,1.0,0.0,494.0,175.0,8.0,4.0,0.0,29.0,0.0,0.0,0.0,0.010462739762822446,5.3750388819368435,1.9396594739145416,0.3043029028428103,1.0254928526710132,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
39,15963,1958-04-01,4,1958,Fruehling,0.0,8.0,0.0,0.0,0.0,0.0,2.7872340425531914,0.425531914893617,0.02127659574468085,0.0,0.0,74.0,33.0,2.0,1.0,0.0,494.0,175.0,8.0,4.0,0.0,29.0,0.0,0.0,0.0,0.010566999133543153,5.372234620436734,1.9425940982908554,0.30515941552756365,1.0245058404927807,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
40,15963,1958-05-01,5,1958,Fruehling,0.0,1.0,0.0,0.0,0.0,0.0,0.23404255319148937,3.25531914893617,0.14893617021276595,0.0,0.0,74.0,33.0,2.0,1.0,0.0,494.0,175.0,8.0,4.0,0.0,29.0,0.0,0.0,0.0,0.01066789529875674,5.3695208189850145,1.9454340573647078,0.3059882987708733,1.023550667417072,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
41,15963,1958-06-01,6,1958,Sommer,0.0,0.0,6.0,0.0,0.0,0.06382978723404255,0.0,6.617021276595745,1.1063829787234043,0.0,0.0,74.0,33.0,2.0,1.0,26.0,0.0,1211.0,281.0,0.0,0.0,0.0,25.0,1.0,0.0,0.010772154669477448,5.366716557484906,1.9483686817410215,0.3068448114556266,1.0225636552388397,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
42,15963,1958-07-01,7,1958,Sommer,0.0,0.0,10.0,0.0,0.0,0.2553191489361702,0.0,9.51063829787234,2.617021276595745,0.0,0.0,74.0,33.0,2.0,1.0,26.0,0.0,1211.0,281.0,0.0,0.0,0.0,25.0,1.0,0.0,0.010873050834691035,5.364002756033186,1.9512086408148737,0.3076736946989363,1.021608482163131,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
43,15963,1958-08-01,8,1958,Sommer,0.0,0.0,9.0,1.0,0.0,0.23404255319148937,0.0,9.638297872340425,2.25531914893617,0.0,0.0,74.0,33.0,2.0,1.0,26.0,0.0,1211.0,281.0,0.0,0.0,0.0,25.0,1.0,0.0,0.010977310205411744,5.361198494533077,1.9541432651911876,0.3085302073836896,1.0206214699848986,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
44,15963,1958-09-01,9,1958,Herbst,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.74468085106383,0.23404255319148937,0.0,0.0,74.0,33.0,2.0,1.0,0.0,284.0,133.0,11.0,14.0,0.0,0.0,8.0,1.0,0.0,0.01108156957613245,5.358394233032967,1.9570778895675014,0.3093867200684429,1.0196344578066663,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
45,15963,1958-10-01,10,1958,Herbst,0.0,0.0,0.0,0.0,0.0,0.0,0.6382978723404256,0.0851063829787234,0.0,0.0,0.0,74.0,33.0,2.0,1.0,0.0,284.0,133.0,11.0,14.0,0.0,0.0,8.0,1.0,0.0,0.011182465741346037,5.3556804315812485,1.9599178486413538,0.3102156033117526,1.0186792847309576,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
46,15963,1958-11-01,11,1958,Herbst,0.0,0.0,0.0,0.0,0.0,0.0,5.404255319148936,0.0,0.0,0.2978723404255319,0.0,74.0,33.0,2.0,1.0,0.0,284.0,133.0,11.0,14.0,0.0,0.0,8.0,1.0,0.0,0.011286725112066746,5.352876170081139,1.9628524730176675,0.31107211599650586,1.017692272552725,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
47,15963,1958-12-01,12,1958,Winter,0.0,10.0,0.0,0.0,0.0,0.0,11.58695652173913,0.0,0.0,2.282608695652174,0.0,74.0,33.0,2.0,1.0,0.0,1750.0,0.0,0.0,390.0,0.0,45.0,0.0,0.0,1.0,0.011387621277280333,5.3501623686294195,1.9656924320915197,0.31190099923981557,1.0167370994770164,0.13513788548410943,64.01105954108846,23.634598737748433,3.7452613382475306,12.168043184004944
48,15963,1960-01-01,1,1960,Winter,0.0,12.0,0.0,0.0,8.0,0.0,13.659574468085106,0.0,0.0,3.893617021276596,0.0,51.0,21.0,2.0,8.0,0.0,1750.0,0.0,0.0,390.0,0.0,39.0,0.0,0.0,8.0,0.012719450658099691,5.314340189466728,2.0031798918663686,0.32284225805150313,1.004128814877661,0.16405290366770586,63.23114336502556,24.43764379719164,3.981164728713793,11.893943475920992
49,15963,1960-02-01,2,1960,Winter,0.0,12.0,0.0,0.0,0.0,0.0,12.23404255319149,0.0,0.0,2.1702127659574466,0.0,51.0,21.0,2.0,8.0,0.0,1750.0,0.0,0.0,390.0,0.0,39.0,0.0,0.0,8.0,0.0128237100288204,5.311535927966619,2.006114516242682,0.3236987707362564,1.0031418026994288,0.16405290366770586,63.23114336502556,24.43764379719164,3.981164728713793,11.893943475920992
50,15963,1960-03-01,3,1960,Fruehling,0.0,5.0,0.0,0.0,0.0,0.0,7.48936170212766,0.0425531914893617,0.0,0.0851063829787234,0.0,51.0,21.0,2.0,8.0,0.0,494.0,175.0,8.0,4.0,0.0,8.0,2.0,0.0,0.0,0.012921242988526867,5.308912586563291,2.008859810014073,0.32450002453812243,1.0022184687262436,0.16405290366770586,63.23114336502556,24.43764379719164,3.981164728713793,11.893943475920992
51,15963,1960-04-01,4,1960,Fruehling,0.0,2.0,0.0,0.0,0.0,0.0,2.7872340425531914,0.425531914893617,0.02127659574468085,0.0,0.0,51.0,21.0,2.0,8.0,0.0,494.0,175.0,8.0,4.0,0.0,8.0,2.0,0.0,0.0,0.013025502359247574,5.306108325063181,2.011794434390387,0.3253565372228757,1.0012314565480112,0.16405290366770586,63.23114336502556,24.43764379719164,3.981164728713793,11.893943475920992
52,15963,1960-05-01,5,1960,Fruehling,0.0,1.0,2.0,0.0,0.0,0.0,0.23404255319148937,3.25531914893617,0.14893617021276595,0.0,0.0,51.0,21.0,2.0,8.0,0.0,494.0,175.0,8.0,4.0,0.0,8.0,2.0,0.0,0.0,0.013126398524461163,5.303394523611462,2.014634393464239,0.3261854204661854,1.0002762834723025,0.16405290366770586,63.23114336502556,24.43764379719164,3.981164728713793,11.893943475920992
53,15963,1960-06-01,6,1960,Sommer,0.0,0.0,11.0,2.0,0.0,0.06382978723404255,0.0,6.617021276595745,1.1063829787234043,0.0,0.0,51.0,21.0,2.0,8.0,26.0,0.0,1211.0,281.0,0.0,0.0,0.0,17.0,2.0,0.0,0.01323065789518187,5.300590262111352,2.0175690178405525,0.3270419331509387,0.9992892712940702,0.16405290366770586,63.23114336502556,24.43764379719164,3.981164728713793,11.893943475920992
54,15963,1960-07-01,7,1960,Sommer,0.0,0.0,1.0,0.0,0.0,0.2553191489361702,0.0,9.51063829787234,2.617021276595745,0.0,0.0,51.0,21.0,2.0,8.0,26.0,0.0,1211.0,281.0,0.0,0.0,0.0,17.0,2.0,0.0,0.013331554060395457,5.297876460659634,2.0204089769144047,0.3278708163942484,0.9983340982183614,0.16405290366770586,63.23114336502556,24.43764379719164,3.981164728713793,11.893943475920992
55,15963,1960-08-01,8,1960,Sommer,0.0,0.0,5.0,0.0,0.0,0.23404255319148937,0.0,9.638297872340425,2.25531914893617,0.0,0.0,51.0,21.0,2.0,8.0,26.0,0.0,1211.0,281.0,0.0,0.0,0.0,17.0,2.0,0.0,0.013435813431116165,5.295072199159524,2.0233436012907187,0.3287273290790017,0.997347086040129,0.16405290366770586,63.23114336502556,24.43764379719164,3.981164728713793,11.893943475920992
